"","iso_code","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed"
"1023","EGY","2020-04-25",4319,227,183.857,307,13,11.857
"1024","EGY","2020-04-26",4534,215,198.571,317,10,11.143
"1025","EGY","2020-04-27",4782,248,207,337,20,12.429
"1026","EGY","2020-04-28",5042,260,221.714,359,22,13.571
"1027","EGY","2020-04-29",5268,226,229.857,380,21,14.857
"1028","EGY","2020-04-30",5537,269,235.143,392,12,15
"1029","EGY","2020-05-01",5895,358,257.571,406,14,16
"1030","EGY","2020-05-02",6193,298,267.714,415,9,15.429
"1031","EGY","2020-05-03",6465,272,275.857,429,14,16
"1032","EGY","2020-05-04",6813,348,290.143,436,7,14.143
"1033","EGY","2020-05-05",7201,388,308.429,452,16,13.286
"1034","EGY","2020-05-06",7588,387,331.429,469,17,12.714
"1035","EGY","2020-05-07",7981,393,349.143,482,13,12.857
"1036","EGY","2020-05-08",8476,495,368.714,503,21,13.857
"1037","EGY","2020-05-09",8964,488,395.857,514,11,14.143
"1038","EGY","2020-05-10",9400,436,419.286,525,11,13.714
"1039","EGY","2020-05-11",9746,346,419,533,8,13.857
"1040","EGY","2020-05-12",10093,347,413.143,544,11,13.143
"1041","EGY","2020-05-13",10431,338,406.143,556,12,12.429
"1042","EGY","2020-05-14",10829,398,406.857,571,15,12.714
"1043","EGY","2020-05-15",11228,399,393.143,592,21,12.714
"1044","EGY","2020-05-16",11719,491,393.571,612,20,14
"1045","EGY","2020-05-17",12229,510,404.143,630,18,15
"1046","EGY","2020-05-18",12764,535,431.143,645,15,16
"1047","EGY","2020-05-19",13484,720,484.429,659,14,16.429
"1048","EGY","2020-05-20",14229,745,542.571,680,21,17.714
"1049","EGY","2020-05-21",15003,774,596.286,696,16,17.857
"1050","EGY","2020-05-22",15786,783,651.143,707,11,16.429
"1051","EGY","2020-05-23",16513,727,684.857,735,28,17.571
"1052","EGY","2020-05-24",17265,752,719.429,764,29,19.143
"1053","EGY","2020-05-25",17967,702,743.286,783,19,19.714
"1054","EGY","2020-05-26",18756,789,753.143,797,14,19.714
"1055","EGY","2020-05-27",19666,910,776.714,816,19,19.429
"1056","EGY","2020-05-28",20793,1127,827.143,845,29,21.286
"1057","EGY","2020-05-29",22082,1289,899.429,879,34,24.571
"1058","EGY","2020-05-30",23449,1367,990.857,913,34,25.429
"1059","EGY","2020-05-31",24985,1536,1102.857,959,46,27.857
"1060","EGY","2020-06-01",26384,1399,1202.429,1005,46,31.714
"1061","EGY","2020-06-02",27536,1152,1254.286,1052,47,36.429
"1062","EGY","2020-06-03",28615,1079,1278.429,1088,36,38.857
"1063","EGY","2020-06-04",29767,1152,1282,1126,38,40.143
"1064","EGY","2020-06-05",31115,1348,1290.429,1166,40,41
"1065","EGY","2020-06-06",32612,1497,1309,1198,32,40.714
"1066","EGY","2020-06-07",34079,1467,1299.143,1237,39,39.714
"1067","EGY","2020-06-08",35444,1365,1294.286,1271,34,38
"1068","EGY","2020-06-09",36829,1385,1327.571,1306,35,36.286
"1069","EGY","2020-06-10",38284,1455,1381.286,1342,36,36.286
"1070","EGY","2020-06-11",39726,1442,1422.714,1377,35,35.857
"1071","EGY","2020-06-12",41303,1577,1455.429,1422,45,36.571
"1072","EGY","2020-06-13",42980,1677,1481.143,1484,62,40.857
"1073","EGY","2020-06-14",44598,1618,1502.714,1575,91,48.286
"1074","EGY","2020-06-15",46289,1691,1549.286,1672,97,57.286
"1075","EGY","2020-06-16",47856,1567,1575.286,1766,94,65.714
"1076","EGY","2020-06-17",49219,1363,1562.143,1850,84,72.571
"1077","EGY","2020-06-18",50437,1218,1530.143,1938,88,80.143
"1078","EGY","2020-06-19",52211,1774,1558.286,2017,79,85
"1079","EGY","2020-06-20",53758,1547,1539.714,2106,89,88.857
"1080","EGY","2020-06-21",55233,1475,1519.286,2193,87,88.286
"1081","EGY","2020-06-22",56809,1576,1502.857,2278,85,86.571
"1082","EGY","2020-06-23",58141,1332,1469.286,2365,87,85.571
"1083","EGY","2020-06-24",59561,1420,1477.429,2450,85,85.714
"1084","EGY","2020-06-25",61130,1569,1527.571,2533,83,85
"1085","EGY","2020-06-26",62755,1625,1506.286,2620,87,86.143
"1086","EGY","2020-06-27",63923,1168,1452.143,2708,88,86
"1087","EGY","2020-06-28",65188,1265,1422.143,2789,81,85.143
"1088","EGY","2020-06-29",66754,1566,1420.714,2872,83,84.857
"1089","EGY","2020-06-30",68311,1557,1452.857,2953,81,84
"1090","EGY","2020-07-01",69814,1503,1464.714,3034,81,83.429
"1091","EGY","2020-07-02",71299,1485,1452.714,3120,86,83.857
"1092","EGY","2020-07-03",72711,1412,1422.286,3201,81,83
"1093","EGY","2020-07-04",74035,1324,1444.571,3280,79,81.714
"1094","EGY","2020-07-05",75253,1218,1437.857,3343,63,79.143
"1095","EGY","2020-07-06",76222,969,1352.571,3422,79,78.571
"1096","EGY","2020-07-07",77279,1057,1281.143,3489,67,76.571
"1097","EGY","2020-07-08",78304,1025,1212.857,3564,75,75.714
"1098","EGY","2020-07-09",79254,950,1136.429,3617,53,71
"1099","EGY","2020-07-10",80235,981,1074.857,3702,85,71.571
"1100","EGY","2020-07-11",81158,923,1017.571,3769,67,69.857
"1101","EGY","2020-07-12",82070,912,973.857,3858,89,73.571
"1102","EGY","2020-07-13",83001,931,968.429,3935,77,73.286
"1103","EGY","2020-07-14",83930,929,950.143,4008,73,74.143
"1104","EGY","2020-07-15",84843,913,934.143,4067,59,71.857
"1105","EGY","2020-07-16",85771,928,931,4120,53,71.857
"1106","EGY","2020-07-17",86474,703,891.286,4188,68,69.429
"1107","EGY","2020-07-18",87172,698,859.143,4251,63,68.857
"1108","EGY","2020-07-19",87775,603,815,4302,51,63.429
"1109","EGY","2020-07-20",88402,627,771.571,4352,50,59.571
"1110","EGY","2020-07-21",89078,676,735.429,4399,47,55.857
"1111","EGY","2020-07-22",89745,667,700.286,4440,41,53.286
"1112","EGY","2020-07-23",90413,668,663.143,4480,40,51.429
"1113","EGY","2020-07-24",91072,659,656.857,4518,38,47.143
"1114","EGY","2020-07-25",91583,511,630.143,4558,40,43.857
"1115","EGY","2020-07-26",92062,479,612.429,4606,48,43.429
"1116","EGY","2020-07-27",92482,420,582.857,4652,46,42.857
"1117","EGY","2020-07-28",92947,465,552.714,4691,39,41.714
"1118","EGY","2020-07-29",93356,409,515.857,4728,37,41.143
"1119","EGY","2020-07-30",93757,401,477.714,4774,46,42
"1120","EGY","2020-07-31",94078,321,429.429,4805,31,41
"1121","EGY","2020-08-01",94316,238,390.429,4834,29,39.429
"1122","EGY","2020-08-02",94483,167,345.857,4865,31,37
"1123","EGY","2020-08-03",94640,157,308.286,4888,23,33.714
"1124","EGY","2020-08-04",94752,112,257.857,4912,24,31.571
"1125","EGY","2020-08-05",94875,123,217,4930,18,28.857
"1126","EGY","2020-08-06",95006,131,178.429,4951,21,25.286
"1127","EGY","2020-08-07",95147,141,152.714,4971,20,23.714
"1128","EGY","2020-08-08",95314,167,142.571,4992,21,22.571
"1129","EGY","2020-08-09",95492,178,144.143,5009,17,20.571
"1130","EGY","2020-08-10",95666,174,146.571,5035,26,21
"1131","EGY","2020-08-11",95834,168,154.571,5059,24,21
"1132","EGY","2020-08-12",95963,129,155.429,5085,26,22.143
"1133","EGY","2020-08-13",96108,145,157.429,5107,22,22.286
"1134","EGY","2020-08-14",96220,112,153.286,5124,17,21.857
"1135","EGY","2020-08-15",96336,116,146,5141,17,21.286
"1136","EGY","2020-08-16",96475,139,140.429,5160,19,21.571
"1137","EGY","2020-08-17",96590,115,132,5173,13,19.714
"1138","EGY","2020-08-18",96753,163,131.286,5184,11,17.857
"1139","EGY","2020-08-19",96914,161,135.857,5197,13,16
"1140","EGY","2020-08-20",97025,111,131,5212,15,15
"1141","EGY","2020-08-21",97148,123,132.571,5231,19,15.286
"1142","EGY","2020-08-22",97237,89,128.714,5243,12,14.571
"1143","EGY","2020-08-23",97340,103,123.571,5262,19,14.571
"1144","EGY","2020-08-24",97478,138,126.857,5280,18,15.286
"1145","EGY","2020-08-25",97619,141,123.714,5298,18,16.286
"1146","EGY","2020-08-26",97825,206,130.143,5317,19,17.143
"1147","EGY","2020-08-27",98062,237,148.143,5342,25,18.571
"1148","EGY","2020-08-28",98285,223,162.429,5362,20,18.714
"1149","EGY","2020-08-29",98497,212,180,5376,14,19
"1150","EGY","2020-08-30",98727,230,198.143,5399,23,19.571
"1151","EGY","2020-08-31",98939,212,208.714,5421,22,20.143
"1152","EGY","2020-09-01",99115,176,213.714,5440,19,20.286
"1153","EGY","2020-09-02",99280,165,207.857,5461,21,20.571
"1154","EGY","2020-09-03",99425,145,194.714,5479,18,19.571
"1155","EGY","2020-09-04",99582,157,185.286,5495,16,19
"1156","EGY","2020-09-05",99712,130,173.571,5511,16,19.286
"1157","EGY","2020-09-06",99863,151,162.286,5530,19,18.714
"1158","EGY","2020-09-07",100041,178,157.429,5541,11,17.143
"1159","EGY","2020-09-08",100228,187,159,5560,19,17.143
"1160","EGY","2020-09-09",100403,175,160.429,5577,17,16.571
"1161","EGY","2020-09-10",100557,154,161.714,5590,13,15.857
"1162","EGY","2020-09-11",100708,151,160.857,5607,17,16
"1163","EGY","2020-09-12",100856,148,163.429,5627,20,16.571
"1164","EGY","2020-09-13",101009,153,163.714,5648,21,16.857
"1165","EGY","2020-09-14",101177,168,162.286,5661,13,17.143
"1166","EGY","2020-09-15",101340,163,158.857,5679,18,17
"1167","EGY","2020-09-16",101500,160,156.714,5696,17,17
"1168","EGY","2020-09-17",101641,141,154.857,5715,19,17.857
"1169","EGY","2020-09-18",101772,131,152,5733,18,18
"1170","EGY","2020-09-19",101900,128,149.143,5750,17,17.571
"1171","EGY","2020-09-20",102015,115,143.714,5770,20,17.429
"1172","EGY","2020-09-21",102141,126,137.714,5787,17,18
"1173","EGY","2020-09-22",102254,113,130.571,5806,19,18.143
"1174","EGY","2020-09-23",102375,121,125,5822,16,18
"1175","EGY","2020-09-24",102513,138,124.571,5835,13,17.143
"1176","EGY","2020-09-25",102625,112,121.857,5853,18,17.143
"1177","EGY","2020-09-26",102736,111,119.429,5869,16,17
"1178","EGY","2020-09-27",102840,104,117.857,5883,14,16.143
"1179","EGY","2020-09-28",102955,115,116.286,5901,18,16.286
"1180","EGY","2020-09-29",103079,124,117.857,5914,13,15.429
"1181","EGY","2020-09-30",103198,119,117.571,5930,16,15.429
"1182","EGY","2020-10-01",103317,119,114.857,5946,16,15.857
"1183","EGY","2020-10-02",103466,149,120.143,5956,10,14.714
"1184","EGY","2020-10-03",103575,109,119.857,5970,14,14.429
"1185","EGY","2020-10-04",103683,108,120.429,5981,11,14
"1186","EGY","2020-10-05",103781,98,118,5990,9,12.714
"1187","EGY","2020-10-06",103902,121,117.571,6001,11,12.429
"1188","EGY","2020-10-07",104035,133,119.571,6010,9,11.429
"1189","EGY","2020-10-08",104156,121,119.857,6017,7,10.143
"1190","EGY","2020-10-09",104262,106,113.714,6029,12,10.429
"1191","EGY","2020-10-10",104387,125,116,6040,11,10
"1192","EGY","2020-10-11",104516,129,119,6052,12,10.143
"1193","EGY","2020-10-12",104648,132,123.857,6062,10,10.286
"1194","EGY","2020-10-13",104787,139,126.429,6071,9,10
"1195","EGY","2020-10-14",104915,128,125.714,6077,6,9.571
"1196","EGY","2020-10-15",105033,118,125.286,6088,11,10.143
"1197","EGY","2020-10-16",105159,126,128.143,6099,11,10
"1198","EGY","2020-10-17",105297,138,130,6109,10,9.857
"1199","EGY","2020-10-18",105424,127,129.714,6120,11,9.714
"1200","EGY","2020-10-19",105547,123,128.429,6130,10,9.714
"1201","EGY","2020-10-20",105705,158,131.143,6142,12,10.143
"1202","EGY","2020-10-21",105883,178,138.286,6155,13,11.143
"1203","EGY","2020-10-22",106060,177,146.714,6166,11,11.143
"1204","EGY","2020-10-23",106230,170,153,6176,10,11
"1205","EGY","2020-10-24",106397,167,157.143,6187,11,11.143
"1206","EGY","2020-10-25",106540,143,159.429,6199,12,11.286
"1207","EGY","2020-10-26",106707,167,165.714,6211,12,11.571
"1208","EGY","2020-10-27",106877,170,167.429,6222,11,11.429
"1209","EGY","2020-10-28",107030,153,163.857,6234,12,11.286
"1210","EGY","2020-10-29",107209,179,164.143,6247,13,11.571
"1211","EGY","2020-10-30",107376,167,163.714,6258,11,11.714
"1212","EGY","2020-10-31",107555,179,165.429,6266,8,11.286
"1213","EGY","2020-11-01",107736,181,170.857,6278,12,11.286
"1214","EGY","2020-11-02",107925,189,174,6291,13,11.429
"1215","EGY","2020-11-03",108122,197,177.857,6305,14,11.857
"1216","EGY","2020-11-04",108329,207,185.571,6318,13,12
"1217","EGY","2020-11-05",108530,201,188.714,6329,11,11.714
"1218","EGY","2020-11-06",108754,224,196.857,6343,14,12.143
"1219","EGY","2020-11-07",108962,208,201,6355,12,12.714
"1220","EGY","2020-11-08",109201,239,209.286,6368,13,12.857
"1221","EGY","2020-11-09",109422,221,213.857,6380,12,12.714
"1222","EGY","2020-11-10",109654,232,218.857,6394,14,12.714
"1223","EGY","2020-11-11",109881,227,221.714,6405,11,12.429
"1224","EGY","2020-11-12",110095,214,223.571,6417,12,12.571
"1225","EGY","2020-11-13",110319,224,223.571,6429,12,12.286
"1226","EGY","2020-11-14",110547,228,226.429,6442,13,12.429
"1227","EGY","2020-11-15",110767,220,223.714,6453,11,12.143
"1228","EGY","2020-11-16",111009,242,226.714,6465,12,12.143
"1229","EGY","2020-11-17",111284,275,232.857,6481,16,12.429
"1230","EGY","2020-11-18",111613,329,247.429,6495,14,12.857
"1231","EGY","2020-11-19",111955,342,265.714,6508,13,13
"1232","EGY","2020-11-20",112318,363,285.571,6521,13,13.143
"1233","EGY","2020-11-21",112676,358,304.143,6535,14,13.286
"1234","EGY","2020-11-22",113027,351,322.857,6548,13,13.571
"1235","EGY","2020-11-23",113381,354,338.857,6560,12,13.571
"1236","EGY","2020-11-24",113742,361,351.143,6573,13,13.143
"1237","EGY","2020-11-25",114107,365,356.286,6585,12,12.857
"1238","EGY","2020-11-26",114475,368,360,6596,11,12.571
"1239","EGY","2020-11-27",114832,357,359.143,6608,12,12.429
"1240","EGY","2020-11-28",115183,351,358.143,6621,13,12.286
"1241","EGY","2020-11-29",115541,358,359.143,6636,15,12.571
"1242","EGY","2020-11-30",115911,370,361.429,6650,14,12.857
"1243","EGY","2020-12-01",116303,392,365.857,6666,16,13.286
"1244","EGY","2020-12-02",116724,421,373.857,6694,28,15.571
"1245","EGY","2020-12-03",117156,432,383,6713,19,16.714
"1246","EGY","2020-12-04",117583,427,393,6732,19,17.714
"1247","EGY","2020-12-05",118014,431,404.429,6750,18,18.429
"1248","EGY","2020-12-06",118432,418,413,6771,21,19.286
"1249","EGY","2020-12-07",118847,415,419.429,6790,19,20
"1250","EGY","2020-12-08",119281,434,425.429,6813,23,21
"1251","EGY","2020-12-09",119702,421,425.429,6832,19,19.714
"1252","EGY","2020-12-10",120147,445,427.286,6854,22,20.143
"1253","EGY","2020-12-11",120611,464,432.571,6877,23,20.714
"1254","EGY","2020-12-12",121089,478,439.286,6898,21,21.143
"1255","EGY","2020-12-13",121575,486,449,6920,22,21.286
"1256","EGY","2020-12-14",122086,511,462.714,6943,23,21.857
"1257","EGY","2020-12-15",122609,523,475.429,6966,23,21.857
"1258","EGY","2020-12-16",123153,544,493,6990,24,22.571
"1259","EGY","2020-12-17",123701,548,507.714,7015,25,23
"1260","EGY","2020-12-18",124280,579,524.143,7041,26,23.429
"1261","EGY","2020-12-19",124891,611,543.143,7069,28,24.429
"1262","EGY","2020-12-20",125555,664,568.571,7098,29,25.429
"1263","EGY","2020-12-21",126273,718,598.143,7130,32,26.714
"1264","EGY","2020-12-22",127061,788,636,7167,37,28.714
"1265","EGY","2020-12-23",127972,911,688.429,7209,42,31.286
"1266","EGY","2020-12-24",128993,1021,756,7260,51,35
"1267","EGY","2020-12-25",130126,1133,835.143,7309,49,38.286
"1268","EGY","2020-12-26",131315,1189,917.714,7352,43,40.429
"1269","EGY","2020-12-27",132541,1226,998,7405,53,43.857
"1270","EGY","2020-12-28",133900,1359,1089.571,7466,61,48
"1271","EGY","2020-12-29",135233,1333,1167.429,7520,54,50.429
"1272","EGY","2020-12-30",136644,1411,1238.857,7576,56,52.429
"1273","EGY","2020-12-31",138062,1418,1295.571,7631,55,53
"1274","EGY","2021-01-01",139471,1409,1335,7687,56,54
"1275","EGY","2021-01-02",140878,1407,1366.143,7741,54,55.571
"1276","EGY","2021-01-03",142187,1309,1378,7805,64,57.143
"1277","EGY","2021-01-04",143464,1277,1366.286,7863,58,56.714
"1278","EGY","2021-01-05",144583,1119,1335.714,7918,55,56.857
"1279","EGY","2021-01-06",145590,1007,1278,7975,57,57
"1280","EGY","2021-01-07",146809,1219,1249.571,8029,54,56.857
"1281","EGY","2021-01-08",147810,1001,1191.286,8085,56,56.857
"1282","EGY","2021-01-09",148799,989,1131.571,8142,57,57.286
"1283","EGY","2021-01-10",149792,993,1086.429,8197,55,56
"1284","EGY","2021-01-11",150753,961,1041.286,8249,52,55.143
"1285","EGY","2021-01-12",151723,970,1020,8304,55,55.143
"1286","EGY","2021-01-13",152719,996,1018.429,8362,58,55.286
"1287","EGY","2021-01-14",153741,1022,990.286,8421,59,56
"1288","EGY","2021-01-15",154620,879,972.857,8473,52,55.429
"1289","EGY","2021-01-16",155507,887,958.286,8527,54,55
"1290","EGY","2021-01-17",156397,890,943.571,8583,56,55.143
"1291","EGY","2021-01-18",157275,878,931.714,8638,55,55.571
"1292","EGY","2021-01-19",158174,899,921.571,8696,58,56
"1293","EGY","2021-01-20",158963,789,892,8747,51,55
"1294","EGY","2021-01-21",159715,752,853.429,8801,54,54.286
"1295","EGY","2021-01-22",160463,748,834.714,8853,52,54.286
"1296","EGY","2021-01-23",161143,680,805.143,8902,49,53.571
"1297","EGY","2021-01-24",161817,674,774.286,8959,57,53.714
"1298","EGY","2021-01-25",162486,669,744.429,9012,53,53.429
"1299","EGY","2021-01-26",163129,643,707.857,9067,55,53
"1300","EGY","2021-01-27",163761,632,685.429,9115,48,52.571
"1301","EGY","2021-01-28",164282,521,652.429,9169,54,52.571
"1302","EGY","2021-01-29",164871,589,629.714,9217,48,52
"1303","EGY","2021-01-30",165418,547,610.714,9263,46,51.571
"1304","EGY","2021-01-31",165951,533,590.571,9316,53,51
"1305","EGY","2021-02-01",166492,541,572.286,9360,44,49.714
"1306","EGY","2021-02-02",167013,521,554.857,9407,47,48.571
"1307","EGY","2021-02-03",167525,512,537.714,9460,53,49.286
"1308","EGY","2021-02-04",168057,532,539.286,9512,52,49
"1309","EGY","2021-02-05",168597,540,532.286,9560,48,49
"1310","EGY","2021-02-06",169106,509,526.857,9604,44,48.714
"1311","EGY","2021-02-07",169640,534,527,9651,47,47.857
"1312","EGY","2021-02-08",170207,567,530.714,9699,48,48.429
"1313","EGY","2021-02-09",170780,573,538.143,9751,52,49.143
"1314","EGY","2021-02-10",171390,610,552.143,9804,53,49.143
"1315","EGY","2021-02-11",171993,603,562.286,9857,53,49.286
"1316","EGY","2021-02-12",172602,609,572.143,9899,42,48.429
"1317","EGY","2021-02-13",173202,600,585.143,9935,36,47.286
"1318","EGY","2021-02-14",173813,611,596.143,9994,59,49
"1319","EGY","2021-02-15",174426,613,602.714,10050,56,50.143
"1320","EGY","2021-02-16",175059,633,611.286,10101,51,50
"1321","EGY","2021-02-17",175677,618,612.429,10150,49,49.429
"1322","EGY","2021-02-18",176333,656,620,10201,51,49.143
"1323","EGY","2021-02-19",176943,610,620.143,10250,49,50.143
"1324","EGY","2021-02-20",177543,600,620.143,10298,48,51.857
"1325","EGY","2021-02-21",178151,608,619.714,10353,55,51.286
"1326","EGY","2021-02-22",178774,623,621.143,10404,51,50.571
"1327","EGY","2021-02-23",179407,633,621.143,10443,39,48.857
"1328","EGY","2021-02-24",180051,644,624.857,10495,52,49.286
"1329","EGY","2021-02-25",180640,589,615.286,10541,46,48.571
"1330","EGY","2021-02-26",181241,601,614,10590,49,48.571
"1331","EGY","2021-02-27",181829,588,612.286,10639,49,48.714
"1332","EGY","2021-02-28",182424,595,610.429,10688,49,47.857
"1333","EGY","2021-03-01",183010,586,605.143,10736,48,47.429
"1334","EGY","2021-03-02",183591,581,597.714,10778,42,47.857
"1335","EGY","2021-03-03",184168,577,588.143,10822,44,46.714
"1336","EGY","2021-03-04",184755,587,587.857,10871,49,47.143
"1337","EGY","2021-03-05",185334,579,584.714,10916,45,46.571
"1338","EGY","2021-03-06",185922,588,584.714,10954,38,45
"1339","EGY","2021-03-07",186503,581,582.714,10995,41,43.857
"1340","EGY","2021-03-08",187094,591,583.429,11038,43,43.143
"1341","EGY","2021-03-09",187716,622,589.286,11082,44,43.429
"1342","EGY","2021-03-10",188361,645,599,11128,46,43.714
"1343","EGY","2021-03-11",189000,639,606.429,11169,41,42.571
"1344","EGY","2021-03-12",189639,639,615,11214,45,42.571
"1345","EGY","2021-03-13",190280,641,622.571,11256,42,43.143
"1346","EGY","2021-03-14",190924,644,631.571,11300,44,43.571
"1347","EGY","2021-03-15",191555,631,637.286,11340,40,43.143
"1348","EGY","2021-03-16",192195,640,639.857,11384,44,43.143
"1349","EGY","2021-03-17",192840,645,639.857,11431,47,43.286
"1350","EGY","2021-03-18",193482,642,640.286,11472,41,43.286
"1351","EGY","2021-03-19",194127,645,641.143,11512,40,42.571
"1352","EGY","2021-03-20",194771,644,641.571,11557,45,43
"1353","EGY","2021-03-21",195418,647,642,11598,41,42.571
"1354","EGY","2021-03-22",196061,643,643.714,11637,39,42.429
"1355","EGY","2021-03-23",196709,648,644.857,11680,43,42.286
"1356","EGY","2021-03-24",197350,641,644.286,11720,40,41.286
"1357","EGY","2021-03-25",198011,661,647,11768,48,42.286
"1358","EGY","2021-03-26",198681,670,650.571,11804,36,41.714
"1359","EGY","2021-03-27",199364,683,656.143,11845,41,41.143
"1360","EGY","2021-03-28",200050,686,661.714,11882,37,40.571
"1361","EGY","2021-03-29",200739,689,668.286,11914,32,39.571
"1362","EGY","2021-03-30",201432,693,674.714,11956,42,39.429
"1363","EGY","2021-03-31",202131,699,683,11995,39,39.286
"1364","EGY","2021-04-01",202843,712,690.286,12041,46,39
"1365","EGY","2021-04-02",203546,703,695,12084,43,40
"1366","EGY","2021-04-03",204256,710,698.857,12123,39,39.714
"1367","EGY","2021-04-04",204965,709,702.143,12163,40,40.143
"1368","EGY","2021-04-05",205732,767,713.286,12210,47,42.286
"1369","EGY","2021-04-06",206510,778,725.429,12253,43,42.429
"1370","EGY","2021-04-07",207293,783,737.429,12290,37,42.143
"1371","EGY","2021-04-08",208082,789,748.429,12323,33,40.286
"1372","EGY","2021-04-09",208876,794,761.429,12362,39,39.714
"1373","EGY","2021-04-10",209677,801,774.429,12405,43,40.286
"1374","EGY","2021-04-11",210489,812,789.143,12445,40,40.286
"1375","EGY","2021-04-12",211307,818,796.429,12487,42,39.571
"1376","EGY","2021-04-13",212130,823,802.857,12526,39,39
"1377","EGY","2021-04-14",212961,831,809.714,12570,44,40
"1378","EGY","2021-04-15",213798,837,816.571,12611,41,41.143
"1379","EGY","2021-04-16",214639,841,823.286,12653,42,41.571
"1380","EGY","2021-04-17",215484,845,829.571,12694,41,41.286
"1381","EGY","2021-04-18",216334,850,835,12738,44,41.857
"1382","EGY","2021-04-19",217186,852,839.857,12778,40,41.571
"1383","EGY","2021-04-20",218041,855,844.429,12820,42,42
"1384","EGY","2021-04-21",218902,861,848.714,12866,46,42.286
"1385","EGY","2021-04-22",219774,872,853.714,12914,48,43.286
"1386","EGY","2021-04-23",220658,884,859.857,12959,45,43.714
"1387","EGY","2021-04-24",221570,912,869.429,12998,39,43.429
"1388","EGY","2021-04-25",222523,953,884.143,13049,51,44.429
"1389","EGY","2021-04-26",223514,991,904,13107,58,47
"1390","EGY","2021-04-27",224517,1003,925.143,13168,61,49.714
"1391","EGY","2021-04-28",225528,1011,946.571,13219,51,50.429
"1392","EGY","2021-04-29",226531,1003,965.286,13278,59,52
"1393","EGY","2021-04-30",227552,1021,984.857,13339,61,54.286
"1394","EGY","2021-05-01",228584,1032,1002,13402,63,57.714
"1395","EGY","2021-05-02",229635,1051,1016,13469,67,60
"1396","EGY","2021-05-03",230713,1078,1028.429,13531,62,60.571
"1397","EGY","2021-05-04",231803,1090,1040.857,13591,60,60.429
"1398","EGY","2021-05-05",232905,1102,1053.857,13655,64,62.286
"1399","EGY","2021-05-06",234015,1110,1069.143,13714,59,62.286
"1400","EGY","2021-05-07",235140,1125,1084,13779,65,62.857
"1401","EGY","2021-05-08",236272,1132,1098.286,13845,66,63.286
"1402","EGY","2021-05-09",237410,1138,1110.714,13904,59,62.143
"1403","EGY","2021-05-10",238560,1150,1121,13972,68,63
"1404","EGY","2021-05-11",239740,1180,1133.857,14033,61,63.143
"1405","EGY","2021-05-12",240927,1187,1146,14091,58,62.286
"1406","EGY","2021-05-13",242120,1193,1157.857,14150,59,62.286
"1407","EGY","2021-05-14",243317,1197,1168.143,14206,56,61
"1408","EGY","2021-05-15",244520,1203,1178.286,14269,63,60.571
"1409","EGY","2021-05-16",245721,1201,1187.286,14327,58,60.429
"1410","EGY","2021-05-17",246909,1188,1192.714,14388,61,59.429
"1411","EGY","2021-05-18",248078,1169,1191.143,14441,53,58.286
"1412","EGY","2021-05-19",249238,1160,1187.286,14498,57,58.143
"1413","EGY","2021-05-20",250391,1153,1181.571,14559,61,58.429
"1414","EGY","2021-05-21",251539,1148,1174.571,14611,52,57.857
"1415","EGY","2021-05-22",252690,1151,1167.143,14670,59,57.286
"1416","EGY","2021-05-23",253835,1145,1159.143,14721,51,56.286
"1417","EGY","2021-05-24",254984,1149,1153.571,14766,45,54
"1418","EGY","2021-05-25",256124,1140,1149.429,14807,41,52.286
"1419","EGY","2021-05-26",257275,1151,1148.143,14850,43,50.286
"1420","EGY","2021-05-27",258407,1132,1145.143,14904,54,49.286
"1421","EGY","2021-05-28",259540,1133,1143,14950,46,48.429
"1422","EGY","2021-05-29",260659,1119,1138.429,15001,51,47.286
"1423","EGY","2021-05-30",261666,1007,1118.714,15047,46,46.571
"1424","EGY","2021-05-31",262650,984,1095.143,15096,49,47.143
"1425","EGY","2021-06-01",263606,956,1068.857,15136,40,47
"1426","EGY","2021-06-02",264557,951,1040.286,15178,42,46.857
"1427","EGY","2021-06-03",265489,932,1011.714,15222,44,45.429
"1428","EGY","2021-06-04",266350,861,972.857,15268,46,45.429
"1429","EGY","2021-06-05",267171,821,930.286,15309,41,44
"1430","EGY","2021-06-06",267972,801,900.857,15352,43,43.571
"1431","EGY","2021-06-07",268754,782,872,15399,47,43.286
"1432","EGY","2021-06-08",269527,773,845.857,15437,38,43
"1433","EGY","2021-06-09",270292,765,819.286,15471,34,41.857
"1434","EGY","2021-06-10",271047,755,794,15510,39,41.143
"1435","EGY","2021-06-11",271780,733,775.714,15547,37,39.857
"1436","EGY","2021-06-12",272491,711,760,15582,35,39
"1437","EGY","2021-06-13",273182,691,744.286,15623,41,38.714
"1438","IRQ","2020-02-24",1,1,NA,NA,NA,NA
"1439","IRQ","2020-02-25",1,0,NA,NA,NA,NA
"1440","IRQ","2020-02-26",5,4,NA,NA,NA,NA
"1441","IRQ","2020-02-27",7,2,NA,NA,NA,NA
"1442","IRQ","2020-02-28",7,0,NA,NA,NA,NA
"1443","IRQ","2020-02-29",13,6,1.857,NA,NA,0
"1444","IRQ","2020-03-01",19,6,2.714,NA,NA,0
"1445","IRQ","2020-03-02",26,7,3.571,NA,NA,0
"1446","IRQ","2020-03-03",32,6,4.429,NA,NA,0
"1447","IRQ","2020-03-04",35,3,4.286,2,2,0.286
"1448","IRQ","2020-03-05",35,0,4,2,0,0.286
