"","iso_code","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed"
"6573","QAT","2020-06-12",76588,1517,1584.714,70,1,3
"6574","QAT","2020-06-13",78416,1828,1603,70,0,2.714
"6575","QAT","2020-06-14",79602,1186,1544.571,73,3,2.714
"6576","QAT","2020-06-15",80876,1274,1531.143,76,3,2.714
"6577","QAT","2020-06-16",82077,1201,1456.857,80,4,2.571
"6578","QAT","2020-06-17",83174,1097,1368.429,82,2,2.286
"6579","QAT","2020-06-18",84441,1267,1338.571,86,4,2.429
"6580","QAT","2020-06-19",85462,1021,1267.714,93,7,3.286
"6581","QAT","2020-06-20",86488,1026,1153.143,94,1,3.429
"6582","QAT","2020-06-21",87369,881,1109.571,98,4,3.571
"6583","QAT","2020-06-22",88403,1034,1075.286,99,1,3.286
"6584","QAT","2020-06-23",89579,1176,1071.714,99,0,2.714
"6585","QAT","2020-06-24",90778,1199,1086.286,104,5,3.143
"6586","QAT","2020-06-25",91838,1060,1056.714,106,2,2.857
"6587","QAT","2020-06-26",92784,946,1046,109,3,2.286
"6588","QAT","2020-06-27",93663,879,1025,110,1,2.286
"6589","QAT","2020-06-28",94413,750,1006.286,110,0,1.714
"6590","QAT","2020-06-29",95106,693,957.571,113,3,2
"6591","QAT","2020-06-30",96088,982,929.857,113,0,2
"6592","QAT","2020-07-01",97003,915,889.286,115,2,1.571
"6593","QAT","2020-07-02",97897,894,865.571,118,3,1.714
"6594","QAT","2020-07-03",98653,756,838.429,121,3,1.714
"6595","QAT","2020-07-04",99183,530,788.571,123,2,1.857
"6596","QAT","2020-07-05",99799,616,769.429,128,5,2.571
"6597","QAT","2020-07-06",100345,546,748.429,133,5,2.857
"6598","QAT","2020-07-07",100945,600,693.857,134,1,3
"6599","QAT","2020-07-08",101553,608,650,138,4,3.286
"6600","QAT","2020-07-09",102110,557,601.857,142,4,3.429
"6601","QAT","2020-07-10",102630,520,568.143,146,4,3.571
"6602","QAT","2020-07-11",103128,498,563.571,146,0,3.286
"6603","QAT","2020-07-12",103598,470,542.714,147,1,2.714
"6604","QAT","2020-07-13",104016,418,524.429,149,2,2.286
"6605","QAT","2020-07-14",104533,517,512.571,150,1,2.286
"6606","QAT","2020-07-15",104983,450,490,151,1,1.857
"6607","QAT","2020-07-16",105477,494,481,152,1,1.429
"6608","QAT","2020-07-17",105898,421,466.857,153,1,1
"6609","QAT","2020-07-18",106308,410,454.286,154,1,1.143
"6610","QAT","2020-07-19",106648,340,435.714,157,3,1.429
"6611","QAT","2020-07-20",107037,389,431.571,159,2,1.429
"6612","QAT","2020-07-21",107430,393,413.857,160,1,1.429
"6613","QAT","2020-07-22",107871,441,412.571,163,3,1.714
"6614","QAT","2020-07-23",108244,373,395.286,164,1,1.714
"6615","QAT","2020-07-24",108638,394,391.429,164,0,1.571
"6616","QAT","2020-07-25",109036,398,389.714,164,0,1.429
"6617","QAT","2020-07-26",109305,269,379.571,165,1,1.143
"6618","QAT","2020-07-27",109597,292,365.714,165,0,0.857
"6619","QAT","2020-07-28",109880,283,350,167,2,1
"6620","QAT","2020-07-29",110153,273,326,169,2,0.857
"6621","QAT","2020-07-30",110460,307,316.571,171,2,1
"6622","QAT","2020-07-31",110695,235,293.857,174,3,1.429
"6623","QAT","2020-08-01",110911,216,267.857,174,0,1.429
"6624","QAT","2020-08-02",111107,196,257.429,177,3,1.714
"6625","QAT","2020-08-03",111322,215,246.429,177,0,1.714
"6626","QAT","2020-08-04",111538,216,236.857,177,0,1.429
"6627","QAT","2020-08-05",111805,267,236,178,1,1.286
"6628","QAT","2020-08-06",112092,287,233.143,178,0,1
"6629","QAT","2020-08-07",112383,291,241.143,180,2,0.857
"6630","QAT","2020-08-08",112650,267,248.429,182,2,1.143
"6631","QAT","2020-08-09",112947,297,262.857,184,2,1
"6632","QAT","2020-08-10",113262,315,277.143,188,4,1.571
"6633","QAT","2020-08-11",113646,384,301.143,188,0,1.571
"6634","QAT","2020-08-12",113938,292,304.714,190,2,1.714
"6635","QAT","2020-08-13",114281,343,312.714,190,0,1.714
"6636","QAT","2020-08-14",114532,251,307,190,0,1.429
"6637","QAT","2020-08-15",114809,277,308.429,192,2,1.429
"6638","QAT","2020-08-16",115080,271,304.714,193,1,1.286
"6639","QAT","2020-08-17",115368,288,300.857,193,0,0.714
"6640","QAT","2020-08-18",115661,293,287.857,193,0,0.714
"6641","QAT","2020-08-19",115956,295,288.286,193,0,0.429
"6642","QAT","2020-08-20",116224,268,277.571,193,0,0.429
"6643","QAT","2020-08-21",116481,257,278.429,193,0,0.429
"6644","QAT","2020-08-22",116765,284,279.429,193,0,0.143
"6645","QAT","2020-08-23",117008,243,275.429,193,0,0
"6646","QAT","2020-08-24",117266,258,271.143,194,1,0.143
"6647","QAT","2020-08-25",117498,232,262.429,194,0,0.143
"6648","QAT","2020-08-26",117742,244,255.143,194,0,0.143
"6649","QAT","2020-08-27",117988,246,252,195,1,0.286
"6650","QAT","2020-08-28",118196,208,245,196,1,0.429
"6651","QAT","2020-08-29",118407,211,234.571,196,0,0.429
"6652","QAT","2020-08-30",118575,168,223.857,197,1,0.571
"6653","QAT","2020-08-31",118778,203,216,197,0,0.429
"6654","QAT","2020-09-01",118994,216,213.714,198,1,0.571
"6655","QAT","2020-09-02",119206,212,209.143,199,1,0.714
"6656","QAT","2020-09-03",119420,214,204.571,201,2,0.857
"6657","QAT","2020-09-04",119637,217,205.857,201,0,0.714
"6658","QAT","2020-09-05",119864,227,208.143,202,1,0.857
"6659","QAT","2020-09-06",120095,231,217.143,203,1,0.857
"6660","QAT","2020-09-07",120348,253,224.286,205,2,1.143
"6661","QAT","2020-09-08",120579,231,226.429,205,0,1
"6662","QAT","2020-09-09",120846,267,234.286,205,0,0.857
"6663","QAT","2020-09-10",121052,206,233.143,205,0,0.571
"6664","QAT","2020-09-11",121287,235,235.714,205,0,0.571
"6665","QAT","2020-09-12",121523,236,237,205,0,0.429
"6666","QAT","2020-09-13",121740,217,235,205,0,0.286
"6667","QAT","2020-09-14",121975,235,232.429,207,2,0.286
"6668","QAT","2020-09-15",122214,239,233.571,208,1,0.429
"6669","QAT","2020-09-16",122449,235,229,208,0,0.429
"6670","QAT","2020-09-17",122693,244,234.429,208,0,0.429
"6671","QAT","2020-09-18",122917,224,232.857,209,1,0.571
"6672","QAT","2020-09-19",123146,229,231.857,209,0,0.571
"6673","QAT","2020-09-20",123376,230,233.714,210,1,0.714
"6674","QAT","2020-09-21",123604,228,232.714,211,1,0.571
"6675","QAT","2020-09-22",123917,313,243.286,211,0,0.429
"6676","QAT","2020-09-23",124175,258,246.571,212,1,0.571
"6677","QAT","2020-09-24",124425,250,247.429,212,0,0.571
"6678","QAT","2020-09-25",124650,225,247.571,212,0,0.429
"6679","QAT","2020-09-26",124850,200,243.429,214,2,0.714
"6680","QAT","2020-09-27",125084,234,244,214,0,0.571
"6681","QAT","2020-09-28",125311,227,243.857,214,0,0.429
"6682","QAT","2020-09-29",125533,222,230.857,214,0,0.429
"6683","QAT","2020-09-30",125760,227,226.429,214,0,0.286
"6684","QAT","2020-10-01",125959,199,219.143,214,0,0.286
"6685","QAT","2020-10-02",126164,205,216.286,215,1,0.429
"6686","QAT","2020-10-03",126339,175,212.714,216,1,0.286
"6687","QAT","2020-10-04",126498,159,202,216,0,0.286
"6688","QAT","2020-10-05",126692,194,197.286,216,0,0.286
"6689","QAT","2020-10-06",126943,251,201.429,216,0,0.286
"6690","QAT","2020-10-07",127181,238,203,218,2,0.571
"6691","QAT","2020-10-08",127394,213,205,218,0,0.571
"6692","QAT","2020-10-09",127600,206,205.143,219,1,0.571
"6693","QAT","2020-10-10",127778,178,205.571,219,0,0.429
"6694","QAT","2020-10-11",127985,207,212.429,220,1,0.571
"6695","QAT","2020-10-12",128191,206,214.143,220,0,0.571
"6696","QAT","2020-10-13",128405,214,208.857,220,0,0.571
"6697","QAT","2020-10-14",128603,198,203.143,220,0,0.286
"6698","QAT","2020-10-15",128803,200,201.286,222,2,0.571
"6699","QAT","2020-10-16",128992,189,198.857,222,0,0.429
"6700","QAT","2020-10-17",129227,235,207,223,1,0.571
"6701","QAT","2020-10-18",129431,204,206.571,224,1,0.571
"6702","QAT","2020-10-19",129671,240,211.429,224,0,0.571
"6703","QAT","2020-10-20",129944,273,219.857,224,0,0.571
"6704","QAT","2020-10-21",130210,266,229.571,225,1,0.714
"6705","QAT","2020-10-22",130462,252,237,228,3,0.857
"6706","QAT","2020-10-23",130711,249,245.571,229,1,1
"6707","QAT","2020-10-24",130965,254,248.286,229,0,0.857
"6708","QAT","2020-10-25",131170,205,248.429,230,1,0.857
"6709","QAT","2020-10-26",131432,262,251.571,230,0,0.857
"6710","QAT","2020-10-27",131689,257,249.286,230,0,0.857
"6711","QAT","2020-10-28",131939,250,247,230,0,0.714
"6712","QAT","2020-10-29",132150,211,241.143,231,1,0.429
"6713","QAT","2020-10-30",132343,193,233.143,232,1,0.429
"6714","QAT","2020-10-31",132556,213,227.286,232,0,0.429
"6715","QAT","2020-11-01",132720,164,221.429,232,0,0.286
"6716","QAT","2020-11-02",132917,197,212.143,232,0,0.286
"6717","QAT","2020-11-03",133143,226,207.714,232,0,0.286
"6718","QAT","2020-11-04",133370,227,204.429,232,0,0.286
"6719","QAT","2020-11-05",133619,249,209.857,232,0,0.143
"6720","QAT","2020-11-06",133811,192,209.714,232,0,0
"6721","QAT","2020-11-07",134013,202,208.143,232,0,0
"6722","QAT","2020-11-08",134203,190,211.857,232,0,0
"6723","QAT","2020-11-09",134433,230,216.571,232,0,0
"6724","QAT","2020-11-10",134663,230,217.143,233,1,0.143
"6725","QAT","2020-11-11",134887,224,216.714,233,0,0.143
"6726","QAT","2020-11-12",135132,245,216.143,234,1,0.286
"6727","QAT","2020-11-13",135367,235,222.286,234,0,0.286
"6728","QAT","2020-11-14",135570,203,222.429,234,0,0.286
"6729","QAT","2020-11-15",135785,215,226,234,0,0.286
"6730","QAT","2020-11-16",136028,243,227.857,235,1,0.429
"6731","QAT","2020-11-17",136222,194,222.714,235,0,0.286
"6732","QAT","2020-11-18",136441,219,222,235,0,0.286
"6733","QAT","2020-11-19",136649,208,216.714,235,0,0.143
"6734","QAT","2020-11-20",136888,239,217.286,235,0,0.143
"6735","QAT","2020-11-21",137062,174,213.143,235,0,0.143
"6736","QAT","2020-11-22",137229,167,206.286,236,1,0.286
"6737","QAT","2020-11-23",137415,186,198.143,236,0,0.143
"6738","QAT","2020-11-24",137642,227,202.857,236,0,0.143
"6739","QAT","2020-11-25",137851,209,201.429,237,1,0.286
"6740","QAT","2020-11-26",138066,215,202.429,237,0,0.286
"6741","QAT","2020-11-27",138250,184,194.571,237,0,0.286
"6742","QAT","2020-11-28",138477,227,202.143,237,0,0.286
"6743","QAT","2020-11-29",138648,171,202.714,237,0,0.143
"6744","QAT","2020-11-30",138833,185,202.571,237,0,0.143
"6745","QAT","2020-12-01",139001,168,194.143,238,1,0.286
"6746","QAT","2020-12-02",139256,255,200.714,239,1,0.286
"6747","QAT","2020-12-03",139477,221,201.571,239,0,0.286
"6748","QAT","2020-12-04",139643,166,199,239,0,0.286
"6749","QAT","2020-12-05",139783,140,186.571,239,0,0.286
"6750","QAT","2020-12-06",139908,125,180,239,0,0.286
"6751","QAT","2020-12-07",140086,178,179,239,0,0.286
"6752","QAT","2020-12-08",140203,117,171.714,239,0,0.143
"6753","QAT","2020-12-09",140353,150,156.714,240,1,0.143
"6754","QAT","2020-12-10",140516,163,148.429,240,0,0.143
"6755","QAT","2020-12-11",140680,164,148.143,240,0,0.143
"6756","QAT","2020-12-12",140827,147,149.143,240,0,0.143
"6757","QAT","2020-12-13",140961,134,150.429,240,0,0.143
"6758","QAT","2020-12-14",141121,160,147.857,241,1,0.286
"6759","QAT","2020-12-15",141272,151,152.714,241,0,0.286
"6760","QAT","2020-12-16",141417,145,152,242,1,0.286
"6761","QAT","2020-12-17",141557,140,148.714,242,0,0.286
"6762","QAT","2020-12-18",141716,159,148,242,0,0.286
"6763","QAT","2020-12-19",141858,142,147.286,243,1,0.429
"6764","QAT","2020-12-20",142001,143,148.571,243,0,0.429
"6765","QAT","2020-12-21",142159,158,148.286,243,0,0.286
"6766","QAT","2020-12-22",142308,149,148,243,0,0.286
"6767","QAT","2020-12-23",142448,140,147.286,243,0,0.143
"6768","QAT","2020-12-24",142605,157,149.714,243,0,0.143
"6769","QAT","2020-12-25",142734,129,145.429,244,1,0.286
"6770","QAT","2020-12-26",142903,169,149.286,244,0,0.143
"6771","QAT","2020-12-27",143062,159,151.571,244,0,0.143
"6772","QAT","2020-12-28",143222,160,151.857,244,0,0.143
"6773","QAT","2020-12-29",143428,206,160,245,1,0.286
"6774","QAT","2020-12-30",143621,193,167.571,245,0,0.286
"6775","QAT","2020-12-31",143834,213,175.571,245,0,0.286
"6776","QAT","2021-01-01",144042,208,186.857,245,0,0.143
"6777","QAT","2021-01-02",144240,198,191,245,0,0.143
"6778","QAT","2021-01-03",144437,197,196.429,245,0,0.143
"6779","QAT","2021-01-04",144644,207,203.143,245,0,0.143
"6780","QAT","2021-01-05",144852,208,203.429,245,0,0
"6781","QAT","2021-01-06",145061,209,205.714,245,0,0
"6782","QAT","2021-01-07",145271,210,205.286,245,0,0
"6783","QAT","2021-01-08",145466,195,203.429,246,1,0.143
"6784","QAT","2021-01-09",145672,206,204.571,246,0,0.143
"6785","QAT","2021-01-10",145865,193,204,246,0,0.143
"6786","QAT","2021-01-11",146068,203,203.429,246,0,0.143
"6787","QAT","2021-01-12",146279,211,203.857,246,0,0.143
"6788","QAT","2021-01-13",146480,201,202.714,246,0,0.143
"6789","QAT","2021-01-14",146689,209,202.571,246,0,0.143
"6790","QAT","2021-01-15",146885,196,202.714,246,0,0
"6791","QAT","2021-01-16",147089,204,202.429,246,0,0
"6792","QAT","2021-01-17",147277,188,201.714,246,0,0
"6793","QAT","2021-01-18",147504,227,205.143,248,2,0.286
"6794","QAT","2021-01-19",147729,225,207.143,248,0,0.286
"6795","QAT","2021-01-20",148000,271,217.143,248,0,0.286
"6796","QAT","2021-01-21",148258,258,224.143,248,0,0.286
"6797","QAT","2021-01-22",148521,263,233.714,248,0,0.286
"6798","QAT","2021-01-23",148772,251,240.429,248,0,0.286
"6799","QAT","2021-01-24",149019,247,248.857,248,0,0.286
"6800","QAT","2021-01-25",149296,277,256,248,0,0
"6801","QAT","2021-01-26",149595,299,266.571,248,0,0
"6802","QAT","2021-01-27",149933,338,276.143,248,0,0
"6803","QAT","2021-01-28",150280,347,288.857,248,0,0
"6804","QAT","2021-01-29",150621,341,300,248,0,0
"6805","QAT","2021-01-30",150984,363,316,248,0,0
"6806","QAT","2021-01-31",151335,351,330.857,248,0,0
"6807","QAT","2021-02-01",151720,385,346.286,249,1,0.143
"6808","QAT","2021-02-02",152095,375,357.143,249,0,0.143
"6809","QAT","2021-02-03",152491,396,365.429,249,0,0.143
"6810","QAT","2021-02-04",152898,407,374,249,0,0.143
"6811","QAT","2021-02-05",153296,398,382.143,250,1,0.286
"6812","QAT","2021-02-06",153690,394,386.571,250,0,0.286
"6813","QAT","2021-02-07",154098,408,394.714,250,0,0.286
"6814","QAT","2021-02-08",154525,427,400.714,251,1,0.286
"6815","QAT","2021-02-09",155002,477,415.286,253,2,0.571
"6816","QAT","2021-02-10",155453,451,423.143,253,0,0.571
"6817","QAT","2021-02-11",155901,448,429,254,1,0.714
"6818","QAT","2021-02-12",156351,450,436.429,254,0,0.571
"6819","QAT","2021-02-13",156804,453,444.857,255,1,0.714
"6820","QAT","2021-02-14",157244,440,449.429,255,0,0.714
"6821","QAT","2021-02-15",158132,888,515.286,255,0,0.571
"6822","QAT","2021-02-16",158138,6,448,256,1,0.429
"6823","QAT","2021-02-17",158591,453,448.286,256,0,0.429
"6824","QAT","2021-02-18",159053,462,450.286,256,0,0.286
"6825","QAT","2021-02-19",159518,465,452.429,256,0,0.286
"6826","QAT","2021-02-20",159967,449,451.857,256,0,0.143
"6827","QAT","2021-02-21",160426,459,454.571,256,0,0.143
"6828","QAT","2021-02-22",160889,463,393.857,257,1,0.286
"6829","QAT","2021-02-23",161344,455,458,257,0,0.143
"6830","QAT","2021-02-24",161803,459,458.857,257,0,0.143
"6831","QAT","2021-02-25",162268,465,459.286,257,0,0.143
"6832","QAT","2021-02-26",162737,469,459.857,257,0,0.143
"6833","QAT","2021-02-27",163197,460,461.429,257,0,0.143
"6834","QAT","2021-02-28",163664,467,462.571,258,1,0.286
"6835","QAT","2021-03-01",164137,473,464,259,1,0.286
"6836","QAT","2021-03-02",164600,463,465.143,259,0,0.286
"6837","QAT","2021-03-03",165071,471,466.857,260,1,0.429
"6838","QAT","2021-03-04",165546,475,468.286,260,0,0.429
"6839","QAT","2021-03-05",166015,469,468.286,261,1,0.571
"6840","QAT","2021-03-06",166475,460,468.286,262,1,0.714
"6841","QAT","2021-03-07",166949,474,469.286,262,0,0.571
"6842","QAT","2021-03-08",167417,468,468.571,263,1,0.571
"6843","QAT","2021-03-09",167888,471,469.714,264,1,0.714
"6844","QAT","2021-03-10",168361,473,470,264,0,0.571
"6845","QAT","2021-03-11",168829,468,469,264,0,0.571
"6846","QAT","2021-03-12",169284,455,467,265,1,0.571
"6847","QAT","2021-03-13",169767,483,470.286,265,0,0.429
"6848","QAT","2021-03-14",170252,485,471.857,266,1,0.571
"6849","QAT","2021-03-15",170733,481,473.714,267,1,0.571
"6850","QAT","2021-03-16",171212,479,474.857,268,1,0.571
"6851","QAT","2021-03-17",171701,489,477.143,270,2,0.857
"6852","QAT","2021-03-18",172200,499,481.571,270,0,0.857
"6853","QAT","2021-03-19",172697,497,487.571,271,1,0.857
"6854","QAT","2021-03-20",173206,509,491.286,272,1,1
"6855","QAT","2021-03-21",173709,503,493.857,273,1,1
"6856","QAT","2021-03-22",174228,519,499.286,274,1,1
"6857","QAT","2021-03-23",174762,534,507.143,275,1,1
"6858","QAT","2021-03-24",175332,570,518.714,278,3,1.143
"6859","QAT","2021-03-25",175919,587,531.286,281,3,1.571
"6860","QAT","2021-03-26",176521,602,546.286,282,1,1.571
"6861","QAT","2021-03-27",177135,614,561.286,284,2,1.714
"6862","QAT","2021-03-28",177774,639,580.714,284,0,1.571
"6863","QAT","2021-03-29",178464,690,605.143,286,2,1.714
"6864","QAT","2021-03-30",179184,720,631.714,289,3,2
"6865","QAT","2021-03-31",179964,780,661.714,291,2,1.857
"6866","QAT","2021-04-01",180804,840,697.857,295,4,2
"6867","QAT","2021-04-02",181678,874,736.714,298,3,2.286
"6868","QAT","2021-04-03",182548,870,773.286,301,3,2.429
"6869","QAT","2021-04-04",183424,876,807.143,303,2,2.714
"6870","QAT","2021-04-05",184334,910,838.571,306,3,2.857
"6871","QAT","2021-04-06",185261,927,868.143,312,6,3.286
"6872","QAT","2021-04-07",186201,940,891,320,8,4.143
"6873","QAT","2021-04-08",187150,949,906.571,322,2,3.857
"6874","QAT","2021-04-09",188100,950,917.429,324,2,3.714
"6875","QAT","2021-04-10",189064,964,930.857,331,7,4.286
"6876","QAT","2021-04-11",190025,961,943,333,2,4.286
"6877","QAT","2021-04-12",190998,973,952,335,2,4.143
"6878","QAT","2021-04-13",191979,981,959.714,340,5,4
"6879","QAT","2021-04-14",192963,984,966,348,8,4
"6880","QAT","2021-04-15",193952,989,971.714,357,9,5
"6881","QAT","2021-04-16",194930,978,975.714,367,10,6.143
"6882","QAT","2021-04-17",195757,827,956.143,376,9,6.429
"6883","QAT","2021-04-18",196580,823,936.429,382,6,7
"6884","QAT","2021-04-19",197476,896,925.429,386,4,7.286
"6885","QAT","2021-04-20",198361,885,911.714,391,5,7.286
"6886","QAT","2021-04-21",199180,819,888.143,400,9,7.429
"6887","QAT","2021-04-22",199980,800,861.143,407,7,7.143
"6888","QAT","2021-04-23",200778,798,835.429,413,6,6.571
"6889","QAT","2021-04-24",201496,718,819.857,418,5,6
"6890","QAT","2021-04-25",202201,705,803,428,10,6.571
"6891","QAT","2021-04-26",202904,703,775.429,437,9,7.286
"6892","QAT","2021-04-27",203599,695,748.286,441,4,7.143
"6893","QAT","2021-04-28",204289,690,729.857,445,4,6.429
"6894","QAT","2021-04-29",204976,687,713.714,450,5,6.143
"6895","QAT","2021-04-30",205652,676,696.286,458,8,6.429
"6896","QAT","2021-05-01",206302,650,686.571,465,7,6.714
"6897","QAT","2021-05-02",206948,646,678.143,472,7,6.286
"6898","QAT","2021-05-03",207592,644,669.714,480,8,6.143
"6899","QAT","2021-05-04",208232,640,661.857,483,3,6
"6900","QAT","2021-05-05",208877,645,655.429,489,6,6.286
"6901","QAT","2021-05-06",209470,593,642,493,4,6.143
"6902","QAT","2021-05-07",210070,600,631.143,496,3,5.429
"6903","QAT","2021-05-08",210603,533,614.429,502,6,5.286
"6904","QAT","2021-05-09",210992,389,577.714,508,6,5.143
"6905","QAT","2021-05-10",211389,397,542.429,512,4,4.571
"6906","QAT","2021-05-11",211732,343,500,516,4,4.714
"6907","QAT","2021-05-12",212124,392,463.857,519,3,4.286
"6908","QAT","2021-05-13",212423,299,421.857,522,3,4.143
"6909","QAT","2021-05-14",212667,244,371,524,2,4
"6910","QAT","2021-05-15",212927,260,332,526,2,3.429
"6911","QAT","2021-05-16",213183,256,313,530,4,3.143
"6912","QAT","2021-05-17",213485,302,299.429,532,2,2.857
"6913","QAT","2021-05-18",213855,370,303.286,536,4,2.857
"6914","QAT","2021-05-19",214150,295,289.429,538,2,2.714
"6915","QAT","2021-05-20",214463,313,291.429,539,1,2.429
"6916","QAT","2021-05-21",214830,367,309,541,2,2.429
"6917","QAT","2021-05-22",215160,330,319,543,2,2.429
"6918","QAT","2021-05-23",215443,283,322.857,544,1,2
"6919","QAT","2021-05-24",215742,299,322.429,547,3,2.143
"6920","QAT","2021-05-25",216091,349,319.429,549,2,1.857
"6921","QAT","2021-05-26",216397,306,321,552,3,2
"6922","QAT","2021-05-27",216683,286,317.143,552,0,1.857
"6923","QAT","2021-05-28",216885,202,293.571,552,0,1.571
"6924","QAT","2021-05-29",217041,156,268.714,554,2,1.571
"6925","QAT","2021-05-30",217230,189,255.286,554,0,1.429
"6926","QAT","2021-05-31",217458,228,245.143,556,2,1.286
"6927","QAT","2021-06-01",217688,230,228.143,560,4,1.571
"6928","QAT","2021-06-02",217882,194,212.143,562,2,1.429
"6929","QAT","2021-06-03",218080,198,199.571,563,1,1.571
"6930","QAT","2021-06-04",218263,183,196.857,565,2,1.857
"6931","QAT","2021-06-05",218455,192,202,566,1,1.714
"6932","QAT","2021-06-06",218627,172,199.571,569,3,2.143
"6933","QAT","2021-06-07",218798,171,191.429,569,0,1.857
"6934","QAT","2021-06-08",218980,182,184.571,570,1,1.429
"6935","QAT","2021-06-09",219138,158,179.429,573,3,1.571
"6936","QAT","2021-06-10",219281,143,171.571,574,1,1.571
"6937","QAT","2021-06-11",219466,185,171.857,574,0,1.286
"6938","QAT","2021-06-12",219613,147,165.429,576,2,1.429
"6939","QAT","2021-06-13",219730,117,157.571,577,1,1.143
"6940","QAT","2021-06-14",219887,157,155.571,579,2,1.429
"6941","QAT","2021-06-15",220033,146,150.429,579,0,1.286
"6942","QAT","2021-06-16",220198,165,151.429,579,0,0.857
"6943","QAT","2021-06-17",220325,127,149.143,581,2,1
"6944","QAT","2021-06-18",220509,184,149,582,1,1.143
"6945","QAT","2021-06-19",220693,184,154.286,582,0,0.857
"6946","QAT","2021-06-20",220800,107,152.857,583,1,0.857
"6947","QAT","2021-06-21",220930,130,149,583,0,0.571
"6948","QAT","2021-06-22",221119,189,155.143,584,1,0.714
"6949","QAT","2021-06-23",221273,154,153.571,586,2,1
"6950","QAT","2021-06-24",221378,105,150.429,587,1,0.857
"6951","QAT","2021-06-25",221465,87,136.571,588,1,0.857
"6952","QAT","2021-06-26",221590,125,128.143,588,0,0.857
"6953","QAT","2021-06-27",221692,102,127.429,588,0,0.714
"6954","QAT","2021-06-28",221810,118,125.714,588,0,0.714
"6955","QAT","2021-06-29",221953,143,119.143,588,0,0.571
"6956","QAT","2021-06-30",222071,118,114,590,2,0.571
"6957","QAT","2021-07-01",222217,146,119.857,591,1,0.571
"6958","QAT","2021-07-02",222350,133,126.429,591,0,0.429
"6959","QAT","2021-07-03",222453,103,123.286,592,1,0.571
"6960","QAT","2021-07-04",222574,121,126,592,0,0.571
"6961","QAT","2021-07-05",222667,93,122.429,593,1,0.714
"6962","QAT","2021-07-06",222760,93,115.286,594,1,0.857
"6963","QAT","2021-07-07",222918,158,121,596,2,0.857
"6964","QAT","2021-07-08",223031,113,116.286,598,2,1
"6965","QAT","2021-07-09",223175,144,117.857,598,0,1
"6966","SAU","2020-03-02",1,1,,,,
"6967","SAU","2020-03-03",1,0,,,,
"6968","SAU","2020-03-04",1,0,,,,
"6969","SAU","2020-03-05",5,4,,,,
"6970","SAU","2020-03-06",5,0,,,,
"6971","SAU","2020-03-07",5,0,0.714,,,0
"6972","SAU","2020-03-08",11,6,1.571,,,0
"6973","SAU","2020-03-09",15,4,2,,,0
"6974","SAU","2020-03-10",20,5,2.714,,,0
"6975","SAU","2020-03-11",21,1,2.857,,,0
"6976","SAU","2020-03-12",45,24,5.714,,,0
"6977","SAU","2020-03-13",86,41,11.571,,,0
"6978","SAU","2020-03-14",103,17,14,,,0
"6979","SAU","2020-03-15",103,0,13.143,,,0
"6980","SAU","2020-03-16",118,15,14.714,,,0
"6981","SAU","2020-03-17",171,53,21.571,,,0
"6982","SAU","2020-03-18",171,0,21.429,,,0
"6983","SAU","2020-03-19",274,103,32.714,,,0
"6984","SAU","2020-03-20",344,70,36.857,,,0
"6985","SAU","2020-03-21",392,48,41.286,,,0
"6986","SAU","2020-03-22",511,119,58.286,,,0
"6987","SAU","2020-03-23",562,51,63.429,,,0
"6988","SAU","2020-03-24",767,205,85.143,1,1,0.143
"6989","SAU","2020-03-25",900,133,104.143,2,1,0.286
"6990","SAU","2020-03-26",1012,112,105.429,3,1,0.429
"6991","SAU","2020-03-27",1104,92,108.571,3,0,0.429
"6992","SAU","2020-03-28",1203,99,115.857,4,1,0.571
"6993","SAU","2020-03-29",1299,96,112.571,8,4,1.143
"6994","SAU","2020-03-30",1453,154,127.286,8,0,1.143
"6995","SAU","2020-03-31",1563,110,113.714,10,2,1.286
"6996","SAU","2020-04-01",1720,157,117.143,16,6,2
"6997","SAU","2020-04-02",1885,165,124.714,21,5,2.571
"6998","SAU","2020-04-03",2039,154,133.571,25,4,3.143
"6999","SAU","2020-04-04",2179,140,139.429,29,4,3.571
"7000","SAU","2020-04-05",2402,223,157.571,34,5,3.714
"7001","SAU","2020-04-06",2605,203,164.571,38,4,4.286
"7002","SAU","2020-04-07",2795,190,176,41,3,4.429
"7003","SAU","2020-04-08",2932,137,173.143,41,0,3.571
"7004","SAU","2020-04-09",3287,355,200.286,44,3,3.286
"7005","SAU","2020-04-10",3651,364,230.286,47,3,3.143
"7006","SAU","2020-04-11",4033,382,264.857,52,5,3.286
"7007","SAU","2020-04-12",4462,429,294.286,59,7,3.571
"7008","SAU","2020-04-13",4934,472,332.714,65,6,3.857
"7009","SAU","2020-04-14",5369,435,367.714,73,8,4.571
"7010","SAU","2020-04-15",5862,493,418.571,79,6,5.429
"7011","SAU","2020-04-16",6380,518,441.857,83,4,5.571
"7012","SAU","2020-04-17",7142,762,498.714,87,4,5.714
"7013","SAU","2020-04-18",8274,1132,605.857,92,5,5.714
"7014","SAU","2020-04-19",9362,1088,700,97,5,5.429
"7015","SAU","2020-04-20",10484,1122,792.857,103,6,5.429
"7016","SAU","2020-04-21",11631,1147,894.571,109,6,5.143
"7017","SAU","2020-04-22",12772,1141,987.143,114,5,5
"7018","SAU","2020-04-23",13930,1158,1078.571,121,7,5.429
