"","Country","Date","Total_Vaccinations","Total_Vaccinated","Total_Fully_Vaccinated","Source_url"
"1063","QAT","2021-06-15",2833984,1601801,1232183,"https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx"
"1064","QAT","2021-06-16",2845587,1605854,1239733,"https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx"
"1065","QAT","2021-06-17",2856149,1609775,1246374,"https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx"
"1066","QAT","2021-06-18",2868162,1614039,1254123,"https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx"
"1067","QAT","2021-06-19",2876509,1616899,1259610,"https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx"
"1068","QAT","2021-06-20",2886323,1620571,1265752,"https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx"
"1069","QAT","2021-06-21",2898814,1625178,1273636,"https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx"
"1070","QAT","2021-06-22",2908963,1629077,1279866,"https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx"
"1071","QAT","2021-06-23",2926066,1635054,1291012,"https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx"
"1072","QAT","2021-06-24",2956057,1647722,1308335,"https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx"
"1073","SAU","2021-01-06",137862,,,"https://covid19.moh.gov.sa/"
"1074","SAU","2021-01-09",178338,,,"https://covid19.moh.gov.sa/"
"1075","SAU","2021-01-16",295530,,,"https://covid19.moh.gov.sa/"
"1076","SAU","2021-01-23",391643,,,"https://covid19.moh.gov.sa/"
"1077","SAU","2021-01-30",440618,,,"https://covid19.moh.gov.sa/"
"1078","SAU","2021-02-10",444465,,,"https://covid19.moh.gov.sa/"
"1079","SAU","2021-02-13",446940,,,"https://covid19.moh.gov.sa/"
"1080","SAU","2021-02-15",462812,,,"https://covid19.moh.gov.sa/"
"1081","SAU","2021-02-17",501710,,,"https://covid19.moh.gov.sa/"
"1082","SAU","2021-02-22",600798,,,"https://covid19.moh.gov.sa/"
"1083","SAU","2021-02-24",639587,,,"https://covid19.moh.gov.sa/"
"1084","SAU","2021-02-27",780667,,,"https://covid19.moh.gov.sa/"
"1085","SAU","2021-03-01",885411,,,"https://covid19.moh.gov.sa/"
"1086","SAU","2021-03-02",1003287,,,"https://covid19.moh.gov.sa/"
"1087","SAU","2021-03-04",1182943,,,"https://covid19.moh.gov.sa/"
"1088","SAU","2021-03-05",1264878,,,"https://covid19.moh.gov.sa/"
"1089","SAU","2021-03-07",1332740,,,"https://covid19.moh.gov.sa/"
"1090","SAU","2021-03-08",1484935,,,"https://covid19.moh.gov.sa/"
"1091","SAU","2021-03-09",1585770,,,"https://covid19.moh.gov.sa/"
"1092","SAU","2021-03-10",1685881,,,"https://covid19.moh.gov.sa/"
"1093","SAU","2021-03-11",1823819,,,"https://covid19.moh.gov.sa/"
"1094","SAU","2021-03-12",1938934,,,"https://covid19.moh.gov.sa/"
"1095","SAU","2021-03-13",2082780,,,"https://covid19.moh.gov.sa/"
"1096","SAU","2021-03-14",2232110,,,"https://covid19.moh.gov.sa/"
"1097","SAU","2021-03-15",2394182,,,"https://covid19.moh.gov.sa/"
"1098","SAU","2021-03-16",2457425,,,"https://covid19.moh.gov.sa/"
"1099","SAU","2021-03-17",2580949,,,"https://covid19.moh.gov.sa/"
"1100","SAU","2021-03-18",2695966,,,"https://covid19.moh.gov.sa/"
"1101","SAU","2021-03-19",2922436,,,"https://covid19.moh.gov.sa/"
"1102","SAU","2021-03-20",3006419,,,"https://covid19.moh.gov.sa/"
"1103","SAU","2021-03-21",3194715,,,"https://covid19.moh.gov.sa/"
"1104","SAU","2021-03-22",3343287,,,"https://covid19.moh.gov.sa/"
"1105","SAU","2021-03-23",3505695,,,"https://covid19.moh.gov.sa/"
"1106","SAU","2021-03-24",3655546,,,"https://covid19.moh.gov.sa/"
"1107","SAU","2021-03-25",3810698,,,"https://covid19.moh.gov.sa/"
"1108","SAU","2021-03-26",3895858,,,"https://covid19.moh.gov.sa/"
"1109","SAU","2021-03-27",4003477,,,"https://covid19.moh.gov.sa/"
"1110","SAU","2021-03-28",4132630,,,"https://covid19.moh.gov.sa/"
"1111","SAU","2021-03-29",4250055,,,"https://covid19.moh.gov.sa/"
"1112","SAU","2021-03-30",4326576,,,"https://covid19.moh.gov.sa/"
"1113","SAU","2021-03-31",4432572,,,"https://covid19.moh.gov.sa/"
"1114","SAU","2021-04-01",4584006,,,"https://covid19.moh.gov.sa/"
"1115","SAU","2021-04-02",4729235,,,"https://covid19.moh.gov.sa/"
"1116","SAU","2021-04-03",4877442,,,"https://covid19.moh.gov.sa/"
"1117","SAU","2021-04-04",5000120,,,"https://covid19.moh.gov.sa/"
"1118","SAU","2021-04-05",5118039,,,"https://covid19.moh.gov.sa/"
"1119","SAU","2021-04-06",5345625,,,"https://covid19.moh.gov.sa/"
"1120","SAU","2021-04-07",5578229,,,"https://covid19.moh.gov.sa/"
"1121","SAU","2021-04-08",5846745,,,"https://covid19.moh.gov.sa/"
"1122","SAU","2021-04-09",5989026,,,"https://covid19.moh.gov.sa/"
"1123","SAU","2021-04-10",6132124,,,"https://covid19.moh.gov.sa/"
"1124","SAU","2021-04-11",6287432,,,"https://covid19.moh.gov.sa/"
"1125","SAU","2021-04-12",6411162,,,"https://covid19.moh.gov.sa/"
"1126","SAU","2021-04-13",6527823,,,"https://covid19.moh.gov.sa/"
"1127","SAU","2021-04-14",6584000,,,"https://covid19.moh.gov.sa/"
"1128","SAU","2021-04-15",6723186,,,"https://covid19.moh.gov.sa/"
"1129","SAU","2021-04-16",6831440,,,"https://covid19.moh.gov.sa/"
"1130","SAU","2021-04-17",6992242,,,"https://covid19.moh.gov.sa/"
"1131","SAU","2021-04-18",7190402,,,"https://covid19.moh.gov.sa/"
"1132","SAU","2021-04-19",7325016,,,"https://covid19.moh.gov.sa/"
"1133","SAU","2021-04-20",7459261,,,"https://covid19.moh.gov.sa/"
"1134","SAU","2021-04-21",7653634,,,"https://covid19.moh.gov.sa/"
"1135","SAU","2021-04-22",7809612,,,"https://covid19.moh.gov.sa/"
"1136","SAU","2021-04-23",7944950,,,"https://covid19.moh.gov.sa/"
"1137","SAU","2021-04-24",8059757,,,"https://covid19.moh.gov.sa/"
"1138","SAU","2021-04-25",8263836,,,"https://covid19.moh.gov.sa/"
"1139","SAU","2021-04-26",8488862,,,"https://covid19.moh.gov.sa/"
"1140","SAU","2021-04-27",8693407,,,"https://covid19.moh.gov.sa/"
"1141","SAU","2021-04-28",8880219,,,"https://covid19.moh.gov.sa/"
"1142","SAU","2021-04-29",9032921,,,"https://covid19.moh.gov.sa/"
"1143","SAU","2021-04-30",9343991,,,"https://covid19.moh.gov.sa/"
"1144","SAU","2021-05-01",9488912,,,"https://covid19.moh.gov.sa/"
"1145","SAU","2021-05-02",9655519,,,"https://covid19.moh.gov.sa/"
"1146","SAU","2021-05-03",9772409,,,"https://covid19.moh.gov.sa/"
"1147","SAU","2021-05-04",9838285,,,"https://covid19.moh.gov.sa/"
"1148","SAU","2021-05-05",9949971,,,"https://covid19.moh.gov.sa/"
"1149","SAU","2021-05-06",10110907,,,"https://covid19.moh.gov.sa/"
"1150","SAU","2021-05-07",10271299,,,"https://covid19.moh.gov.sa/"
"1151","SAU","2021-05-08",10441854,,,"https://covid19.moh.gov.sa/"
"1152","SAU","2021-05-09",10629320,,,"https://covid19.moh.gov.sa/"
"1153","SAU","2021-05-10",10758710,,,"https://covid19.moh.gov.sa/"
"1154","SAU","2021-05-11",10960820,,,"https://covid19.moh.gov.sa/"
"1155","SAU","2021-05-12",11098788,,,"https://covid19.moh.gov.sa/"
"1156","SAU","2021-05-13",11195164,,,"https://covid19.moh.gov.sa/"
"1157","SAU","2021-05-14",11312391,,,"https://covid19.moh.gov.sa/"
"1158","SAU","2021-05-15",11489358,,,"https://covid19.moh.gov.sa/"
"1159","SAU","2021-05-16",11668767,,,"https://covid19.moh.gov.sa/"
"1160","SAU","2021-05-17",11828549,,,"https://covid19.moh.gov.sa/"
"1161","SAU","2021-05-18",12020008,,,"https://covid19.moh.gov.sa/"
"1162","SAU","2021-05-19",12225726,,,"https://covid19.moh.gov.sa/"
"1163","SAU","2021-05-20",12436389,,,"https://covid19.moh.gov.sa/"
"1164","SAU","2021-05-21",12616680,,,"https://covid19.moh.gov.sa/"
"1165","SAU","2021-05-22",12791781,,,"https://covid19.moh.gov.sa/"
"1166","SAU","2021-05-23",12882532,,,"https://covid19.moh.gov.sa/"
"1167","SAU","2021-05-24",13013462,,,"https://covid19.moh.gov.sa/"
"1168","SAU","2021-05-25",13183309,,,"https://covid19.moh.gov.sa/"
"1169","SAU","2021-05-26",13401177,,,"https://covid19.moh.gov.sa/"
"1170","SAU","2021-05-27",13583574,,,"https://covid19.moh.gov.sa/"
"1171","SAU","2021-05-28",13723119,,,"https://covid19.moh.gov.sa/"
"1172","SAU","2021-05-29",13828247,,,"https://covid19.moh.gov.sa/"
"1173","SAU","2021-05-30",14043763,,,"https://covid19.moh.gov.sa/"
"1174","SAU","2021-05-31",14208292,,,"https://covid19.moh.gov.sa/"
"1175","SAU","2021-06-01",14331774,,,"https://covid19.moh.gov.sa/"
"1176","SAU","2021-06-02",14512466,,,"https://covid19.moh.gov.sa/"
"1177","SAU","2021-06-03",14629297,,,"https://covid19.moh.gov.sa/"
"1178","SAU","2021-06-04",14731457,,,"https://covid19.moh.gov.sa/"
"1179","SAU","2021-06-05",14843196,,,"https://covid19.moh.gov.sa/"
"1180","SAU","2021-06-06",14977476,,,"https://covid19.moh.gov.sa/"
"1181","SAU","2021-06-07",15099896,,,"https://covid19.moh.gov.sa/"
"1182","SAU","2021-06-08",15221683,,,"https://covid19.moh.gov.sa/"
"1183","SAU","2021-06-09",15361514,,,"https://covid19.moh.gov.sa/"
"1184","SAU","2021-06-10",15495105,,,"https://covid19.moh.gov.sa/"
"1185","SAU","2021-06-11",15605844,,,"https://covid19.moh.gov.sa/"
"1186","SAU","2021-06-12",15706724,,,"https://covid19.moh.gov.sa/"
"1187","SAU","2021-06-13",15836419,,,"https://covid19.moh.gov.sa/"
"1188","SAU","2021-06-14",15984268,,,"https://covid19.moh.gov.sa/"
"1189","SAU","2021-06-15",16109908,,,"https://covid19.moh.gov.sa/"
"1190","SAU","2021-06-16",16227887,,,"https://covid19.moh.gov.sa/"
"1191","SAU","2021-06-17",16362898,,,"https://covid19.moh.gov.sa/"
"1192","SAU","2021-06-18",16457176,,,"https://covid19.moh.gov.sa/"
"1193","SAU","2021-06-19",16548174,,,"https://covid19.moh.gov.sa/"
"1194","SAU","2021-06-20",16649095,,,"https://covid19.moh.gov.sa/"
"1195","SAU","2021-06-21",16735649,,,"https://covid19.moh.gov.sa/"
"1196","SAU","2021-06-22",16847375,,,"https://covid19.moh.gov.sa/"
"1197","SAU","2021-06-23",16933104,,,"https://covid19.moh.gov.sa/"
"1198","SAU","2021-06-24",17035094,,,"https://covid19.moh.gov.sa/"
"1199","SYR","2021-03-01",0,0,0,"https://www.aljazeera.com/news/2021/3/17/syria-launches-covid-vaccination-drive-amid-economic-challenges"
"1200","SYR","2021-04-08",2500,2500,0,"http://www.xinhuanet.com/english/africa/2021-04/08/c_139867196.htm"
"1201","SYR","2021-05-27",24781,24781,0,"https://covid19.who.int/"
"1202","SYR","2021-06-06",71519,71519,0,"https://covid19.who.int/"
"1203","SYR","2021-06-21",108276,102319,5957,"https://covid19.who.int/"
"1204","TUN","2021-03-12",0,0,0,"https://www.africanews.com/2021/03/13/tunisia-begins-covid-vaccination-with-health-care-workers/"
"1205","TUN","2021-03-13",743,743,0,"https://www.facebook.com/santetunisie.rns.tn/videos/488719478966036/"
"1206","TUN","2021-03-14",2076,2076,0,"https://www.facebook.com/santetunisie.rns.tn/posts/3942942942411447"
"1207","TUN","2021-03-15",2555,2555,0,"https://www.facebook.com/186480324724413/posts/3947631718609236/"
"1208","TUN","2021-03-19",6861,6861,0,"https://www.facebook.com/186480324724413/posts/3958312024207872/"
"1209","TUN","2021-03-21",12496,12496,0,"https://www.facebook.com/186480324724413/posts/3963594130346328/"
"1210","TUN","2021-03-22",18020,18020,0,"https://www.facebook.com/186480324724413/posts/3967440006628407/"
"1211","TUN","2021-03-23",22040,22040,0,"https://www.facebook.com/186480324724413/posts/3971083486264059/"
"1212","TUN","2021-03-25",32026,32026,0,"https://www.facebook.com/186480324724413/posts/3977019415670466/"
"1213","TUN","2021-03-26",38853,38853,0,"https://www.facebook.com/186480324724413/posts/3980479405324467/"
"1214","TUN","2021-03-27",44311,44311,0,"https://www.facebook.com/186480324724413/posts/3983827844989623/"
"1215","TUN","2021-03-29",53089,53089,0,"https://www.facebook.com/186480324724413/posts/3991380950900979/"
"1216","TUN","2021-04-02",70769,70769,0,"https://www.facebook.com/186480324724413/posts/4005171509521923/"
"1217","TUN","2021-04-03",80140,80140,0,"https://www.facebook.com/186480324724413/posts/4008028735902867/"
"1218","TUN","2021-04-04",88543,88543,0,"https://www.facebook.com/186480324724413/posts/4011079642264443/"
"1219","TUN","2021-04-05",98057,98057,0,"https://www.facebook.com/186480324724413/posts/4013635495342191/"
"1220","TUN","2021-04-06",104922,104922,0,"https://www.facebook.com/186480324724413/posts/4014362261936181/"
"1221","TUN","2021-04-07",112254,108266,3988,"https://www.facebook.com/santetunisie.rns.tn/posts/4019587711413636"
"1222","TUN","2021-04-08",124779,119919,4860,"https://www.facebook.com/186480324724413/posts/4023443124361428/"
"1223","TUN","2021-04-09",130374,125395,4979,"https://www.facebook.com/santetunisie.rns.tn/posts/4026210077418066"
"1224","TUN","2021-04-10",142932,134901,8031,"https://www.facebook.com/santetunisie.rns.tn/posts/4029183710454036"
"1225","TUN","2021-04-11",154647,146284,8363,"https://www.facebook.com/santetunisie.rns.tn/posts/4032491843456556"
"1226","TUN","2021-04-12",166093,157617,8476,"https://www.facebook.com/santetunisie.rns.tn/posts/4035131186525955"
"1227","TUN","2021-04-13",175439,166959,8480,"https://www.facebook.com/santetunisie.rns.tn/posts/4038685372837203"
"1228","TUN","2021-04-14",183025,174534,8491,"https://www.facebook.com/santetunisie.rns.tn/posts/4041065069265900"
"1229","TUN","2021-04-15",191625,180829,10796,"https://www.facebook.com/santetunisie.rns.tn/posts/4044200058952401"
"1230","TUN","2021-04-18",225900,192881,33019,"https://www.facebook.com/santetunisie.rns.tn/posts/4052878308084576"
"1231","TUN","2021-04-19",239398,197437,41961,"https://www.facebook.com/santetunisie.rns.tn/posts/4055960647776342"
"1232","TUN","2021-04-20",252672,204975,47697,"https://www.facebook.com/santetunisie.rns.tn/posts/4058963130809427"
"1233","TUN","2021-04-21",265365,214150,51215,"https://www.facebook.com/santetunisie.rns.tn/posts/4061581940547546"
"1234","TUN","2021-04-22",279890,225834,54056,"https://www.facebook.com/santetunisie.rns.tn/posts/4064492720256468"
"1235","TUN","2021-04-23",293073,235977,57096,"https://www.facebook.com/santetunisie.rns.tn/posts/4067981799907560"
"1236","TUN","2021-04-24",306612,244387,62225,"https://www.facebook.com/santetunisie.rns.tn/posts/4071091476263259"
"1237","TUN","2021-04-25",320009,254096,65913,"https://www.facebook.com/santetunisie.rns.tn/posts/4074049845967422"
"1238","TUN","2021-04-26",333000,263189,69811,"https://www.facebook.com/santetunisie.rns.tn/posts/4076982515674155"
"1239","TUN","2021-04-27",345914,271129,74785,"https://www.facebook.com/santetunisie.rns.tn/posts/4079877268718013"
"1240","TUN","2021-04-28",358746,277918,80828,"https://www.facebook.com/santetunisie.rns.tn/posts/4083118358393904"
"1241","TUN","2021-04-30",372083,282121,89962,"https://www.facebook.com/santetunisie.rns.tn/posts/4091947780844295"
"1242","TUN","2021-05-01",400364,305484,94880,"https://www.facebook.com/santetunisie.rns.tn/posts/4091947780844295"
"1243","TUN","2021-05-02",415801,314357,101444,"https://www.facebook.com/santetunisie.rns.tn/posts/4094595580579515"
"1244","TUN","2021-05-03",424485,320652,103833,"https://www.facebook.com/santetunisie.rns.tn/posts/4097476553624751"
"1245","TUN","2021-05-04",432878,325740,107138,"https://www.facebook.com/santetunisie.rns.tn/posts/4100444619994611"
"1246","TUN","2021-05-05",444490,330794,113696,"https://www.facebook.com/santetunisie.rns.tn/posts/4103935412978865"
"1247","TUN","2021-05-06",457568,333779,123789,"https://www.facebook.com/santetunisie.rns.tn/posts/4106526276053112"
"1248","TUN","2021-05-07",478755,340979,137776,"https://www.facebook.com/santetunisie.rns.tn/posts/4109753405730399"
"1249","TUN","2021-05-08",499369,350426,148943,"https://www.facebook.com/santetunisie.rns.tn/posts/4106526276053112"
"1250","TUN","2021-05-09",518538,362101,156437,"https://www.facebook.com/santetunisie.rns.tn/posts/4116076335098106"
"1251","TUN","2021-05-10",537380,372240,165140,"https://www.facebook.com/santetunisie.rns.tn/posts/4119228124782927"
"1252","TUN","2021-05-15",570553,392067,178486,"https://www.facebook.com/santetunisie.rns.tn/posts/4135206059851800"
"1253","TUN","2021-05-16",599969,414023,185946,"https://www.facebook.com/santetunisie.rns.tn/posts/4138076569564749"
"1254","TUN","2021-05-17",628107,432600,195507,"https://www.facebook.com/santetunisie.rns.tn/posts/4140999415939131"
"1255","TUN","2021-05-18",656077,450177,205900,"https://www.tap.info.tn/en/Portal-Society/14011339-covid-19-over-656"
"1256","TUN","2021-05-19",684173,466895,217278,"https://www.facebook.com/santetunisie.rns.tn/posts/4148182395220833"
"1257","TUN","2021-05-21",738667,494901,243766,"https://www.facebook.com/santetunisie.rns.tn/posts/4154427817929624"
"1258","TUN","2021-05-22",765751,512110,253641,"https://www.facebook.com/santetunisie.rns.tn/posts/4157386994300373"
"1259","TUN","2021-05-23",788578,528834,259744,"https://www.facebook.com/santetunisie.rns.tn/posts/4160871290618610"
"1260","TUN","2021-05-24",809163,542349,266814,"https://www.facebook.com/santetunisie.rns.tn/posts/4163575050348234"
"1261","TUN","2021-05-25",831824,560195,271629,"https://www.facebook.com/santetunisie.rns.tn/posts/4166822463356826"
"1262","TUN","2021-05-26",853432,578435,274997,"https://www.facebook.com/santetunisie.rns.tn/posts/4170204983018574"
"1263","TUN","2021-05-27",875808,597677,278131,"https://www.facebook.com/santetunisie.rns.tn/posts/4173183396054066"
"1264","TUN","2021-05-28",899109,616962,282147,"https://www.facebook.com/santetunisie.rns.tn/posts/4176282562410816"
"1265","TUN","2021-05-29",922838,633524,289314,"https://www.facebook.com/santetunisie.rns.tn/posts/4179617385410667"
"1266","TUN","2021-05-30",942532,644138,298394,"https://www.facebook.com/santetunisie.rns.tn/posts/4182377398467999"
"1267","TUN","2021-05-31",958951,654976,303975,"https://www.facebook.com/santetunisie.rns.tn/posts/4185228114849594"
"1268","TUN","2021-06-01",983647,672600,311047,"https://www.facebook.com/santetunisie.rns.tn/posts/4188267321212340"
"1269","TUN","2021-06-02",1016860,700087,316773,"https://www.facebook.com/santetunisie.rns.tn/posts/4191107944261611"
"1270","TUN","2021-06-03",1051796,728092,322894,"https://www.facebook.com/186480324724413/posts/4194043443968061/"
"1271","TUN","2021-06-04",1088158,758473,329685,"https://www.facebook.com/santetunisie.rns.tn/posts/4197185420320530"
"1272","TUN","2021-06-05",1126036,788222,337814,"https://www.facebook.com/santetunisie.rns.tn/posts/4200178840021188"
"1273","TUN","2021-06-06",1159924,814813,345111,"https://www.facebook.com/santetunisie.rns.tn/posts/4203099836395755"
"1274","TUN","2021-06-07",1192895,841051,351844,"https://www.facebook.com/santetunisie.rns.tn/posts/4206030306102708"
"1275","TUN","2021-06-08",1223563,871325,352238,"https://www.facebook.com/santetunisie.rns.tn/posts/4208772962495109"
"1276","TUN","2021-06-09",1252125,899555,352570,"https://www.facebook.com/santetunisie.rns.tn/posts/4211589338880138"
"1277","TUN","2021-06-10",1274840,921967,352873,"https://www.facebook.com/santetunisie.rns.tn/posts/4214762748562797"
"1278","TUN","2021-06-11",1312234,958531,353703,"https://www.facebook.com/santetunisie.rns.tn/posts/4217303338308738"
"1279","TUN","2021-06-12",1347889,986005,361884,"https://www.facebook.com/santetunisie.rns.tn/posts/4220092064696532"
"1280","TUN","2021-06-13",1381614,1012998,368616,"https://www.facebook.com/santetunisie.rns.tn/posts/4222662971106108"
"1281","TUN","2021-06-14",1405955,1032192,373763,"https://www.facebook.com/santetunisie.rns.tn/posts/4225538940818511"
"1282","TUN","2021-06-15",1433269,1055577,377692,"https://www.facebook.com/santetunisie.rns.tn/posts/4229279083777830"
"1283","TUN","2021-06-16",1459780,1079490,380290,"https://www.facebook.com/santetunisie.rns.tn/posts/4231303486908723"
"1284","TUN","2021-06-17",1486528,1104342,382186,"https://www.facebook.com/santetunisie.rns.tn/posts/4234629403242798"
"1285","TUN","2021-06-18",1517895,1126908,390987,"https://www.facebook.com/santetunisie.rns.tn/posts/4236757086363363"
"1286","TUN","2021-06-19",1551849,1147282,404567,"https://www.facebook.com/santetunisie.rns.tn/posts/4239635059408899"
"1287","TUN","2021-06-20",1583153,1165402,417751,"https://www.facebook.com/santetunisie.rns.tn/posts/4242069875832084"
"1288","TUN","2021-06-21",1609651,1181640,428011,"https://www.facebook.com/santetunisie.rns.tn/posts/4245597628812642"
"1289","TUN","2021-06-22",1636555,1198398,438157,"https://www.facebook.com/santetunisie.rns.tn/posts/4247870695252002"
"1290","TUN","2021-06-23",1661855,1215888,445967,"https://www.facebook.com/santetunisie.rns.tn/posts/4250577331648005"
"1291","LBY","2021-04-17",750,750,0,"https://reliefweb.int/report/iran-islamic-republic/covid-19-situation-updates-week-15-11-17-april-2021"
"1292","LBY","2021-05-10",106559,106559,,"https://covid19.who.int/"
"1293","LBY","2021-06-01",243891,243891,,"https://covid19.who.int/"
"1294","LBY","2021-06-09",317809,317809,,"https://covid19.who.int/"
"1295","LBY","2021-06-12",330260,330260,,"https://covid19.who.int/"
"1296","LBY","2021-06-16",351408,351408,,"https://covid19.who.int/"
"1297","LBY","2021-06-23",370066,370066,,"https://covid19.who.int/"
"1298","SOM","2021-04-17",117567,117567,0,"https://reliefweb.int/report/iran-islamic-republic/covid-19-situation-updates-week-15-11-17-april-2021"
"1299","SOM","2021-05-02",123570,123570,0,"https://covid19.who.int/"
"1300","SOM","2021-05-16",124471,124471,0,"https://covid19.who.int/"
"1301","SOM","2021-05-24",125205,125205,0,"https://covid19.who.int/"
"1302","SOM","2021-05-25",125582,125582,0,"https://covid19.who.int/"
"1303","SOM","2021-05-27",129461,128519,942,"https://covid19.who.int/"
"1304","SOM","2021-05-31",134133,129419,4714,"https://covid19.who.int/"
"1305","SOM","2021-06-02",137618,129419,8199,"https://covid19.who.int/"
"1306","SOM","2021-06-08",142018,129419,12599,"https://covid19.who.int/"
"1307","SOM","2021-06-09",143379,129733,13646,"https://covid19.who.int/"
"1308","SOM","2021-06-12",154986,135107,19879,"https://covid19.who.int/"
"1309","SOM","2021-06-14",156548,135107,21441,"https://covid19.who.int/"
"1310","SOM","2021-06-17",158709,135107,23602,"https://covid19.who.int/"
"1311","SOM","2021-06-18",159923,135107,24816,"https://covid19.who.int/"
"1312","SOM","2021-06-20",163978,135107,28871,"https://covid19.who.int/"
"1313","SOM","2021-06-22",178264,135107,43157,"https://covid19.who.int/"
"1314","SOM","2021-06-23",190399,135760,54639,"https://covid19.who.int/"
"1315","SDN","2021-03-10",0,0,0,"https://www.voanews.com/covid-19-pandemic/sudan-launches-covid-vaccination-campaign"
"1316","SDN","2021-04-05",43122,43122,0,"https://www.facebook.com/FMOH.SUDAN/posts/2867912120148414"
"1317","SDN","2021-04-06",63837,63837,0,"https://www.facebook.com/FMOH.SUDAN/posts/2868714333401526"
"1318","SDN","2021-04-10",100010,100010,0,"https://www.facebook.com/FMOH.SUDAN/posts/2871606859778940"
"1319","SDN","2021-04-23",140227,140227,0,"https://www.facebook.com/FMOH.SUDAN/posts/2880648948874731"
"1320","SDN","2021-05-30",358236,320305,37931,"https://covid19.who.int/"
"1321","SDN","2021-06-02",402114,360721,41393,"https://covid19.who.int/"
"1322","SDN","2021-06-07",465197,404397,60800,"https://covid19.who.int/"
"1323","SDN","2021-06-08",483520,417209,66311,"https://covid19.who.int/"
"1324","SDN","2021-06-14",539843,453690,86153,"https://covid19.who.int/"
"1325","SDN","2021-06-20",629692,520928,108764,"https://covid19.who.int/"
"1326","SSD","2021-04-05",0,0,0,"https://www.afro.who.int/news/covid-19-vaccination-kicks-south-sudan"
"1327","SSD","2021-04-15",947,947,0,"https://africa.cgtn.com/2021/04/15/south-sudan-lifts-covid-19-restrictions-amid-fall-in-infections/"
"1328","SSD","2021-05-12",5459,5459,0,"https://covid19.who.int/"
"1329","SSD","2021-05-18",6403,6403,0,"https://covid19.who.int/"
"1330","SSD","2021-05-21",7500,7500,0,"https://covid19.who.int/"
"1331","SSD","2021-05-24",7976,7976,0,"https://covid19.who.int/"
"1332","SSD","2021-05-26",8606,8606,0,"https://covid19.who.int/"
"1333","SSD","2021-05-31",9744,9744,0,"https://covid19.who.int/"
"1334","SSD","2021-06-08",11889,11889,0,"https://covid19.who.int/"
"1335","SSD","2021-06-14",18863,17350,1513,"https://covid19.who.int/"
"1336","SSD","2021-06-20",29410,27338,2072,"https://covid19.who.int/"
"1337","SSD","2021-06-24",32959,30849,2110,"https://covid19.who.int/"
"1338","YEM","2021-05-09",18555,18555,0,"https://covid19.who.int/"
"1339","YEM","2021-05-29",104070,104070,0,"https://covid19.who.int/"
"1340","YEM","2021-06-07",196234,196234,0,"https://covid19.who.int/"
"1341","YEM","2021-06-10",221380,221380,0,"https://covid19.who.int/"
"1342","YEM","2021-06-16",235855,235855,0,"https://covid19.who.int/"
"1343","YEM","2021-06-20",251385,251385,0,"https://covid19.who.int/"
